header length,13,,,,,,,,,,,
Area,152500.0 32500.0,,,,,,,,,,,
Data Source,Local simulations,,,,,,,,,,,
Members,00000,01113,01554,01649,01843,01935,02123,02242,02305,02335,02491,02868
Scenario,RCP 8.5,,,,,,,,,,,
Software Version,WPS-2.10.0-DP-2.10.0-CV-1.0.10,,,,,,,,,,,
Spatial Representation,5km grid,,,,,,,,,,,
Temporal Average Type,Daily,,,,,,,,,,,
Time Period,Daily,,,,,,,,,,,
Variable,Precipitation rate (mm/day),,,,,,,,,,,
Year Maximum,2081,,,,,,,,,,,
Year Minimum,2061,,,,,,,,,,,
Date,Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p00000),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01113),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01554),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01649),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01843),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p01935),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02123),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02242),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02305),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02335),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02491),Precipitation rate (mm/day)(HadREM3-RA11M-r001i1p02868)
29/01/2061,7.372814,8.254698,1.9489669,6.349218,18.156029,1.5807656,1.3454701,3.3058739,6.9694524,1.8784859,9.608274,4.0782437
30/01/2061,2.395047,5.9051075,0.009672332,3.1785839,0.92934424,0.2985331,9.322598,10.3887615,0.00166545,4.166125,1.5038407,0.91673714
01/02/2061,4.3418765,0.04037822,2.1958489e-05,17.719858,5.8051,3.9249938,14.371711,28.215378,0.2543402,33.009346,4.4883723,0.5956899
02/02/2061,2.5536187,5.247437e-05,0.28531894,7.5035896,4.41889,0.15776233,5.707014,0.06783515,0.34420764,9.436143,26.663193,1.238731
03/02/2061,3.781079,0.6857301,0.06901792,0.14597628,26.282883,0.000133842,1.625715,1.9620054,0.97453123,3.0175571,23.188826,0.11625725
04/02/2061,2.925351,6.9939003,0.000303528,6.9544654,11.3743305,9.068023,4.3075448e-05,6.618985,2.1451201,1.0051827,24.34343,8.530416
05/02/2061,0.61538255,0.8278845,3.776368,17.316998,5.0731707,5.881958,0.000110502,1.1833847,25.363297,22.836191,4.2612,22.387394
06/02/2061,0.09687471,0.26722276,1.779217,23.556425,5.154514,1.9418902,0.000731568,1.0479895,8.562409,1.0797166,2.4330442,2.5884066
07/02/2061,0.019771056,4.4772387,7.686004e-05,5.6610246,1.9270374,12.924743,0.000590616,11.425536,1.9572759,21.935997,14.787888,1.3969846
08/02/2061,0.46011513,0.022249436,1.7572342,19.616411,18.961414,4.8632145,0.000437231,14.212769,1.816205,4.3742633,10.088411,4.642269
09/02/2061,1.2774111,0.000538015,0.3361719,2.5828474,14.760361,0.105144076,0.024179056,5.5337667,10.662363,2.4204543,3.7106853,11.286906
10/02/2061,0.27850902,4.4901595,0.001310448,5.110539,9.576885,20.155165,0.075193554,23.01927,13.651252,7.8313947,3.4989355,25.773668
11/02/2061,0.12734362,4.0615816,0.07723122,3.3815434,11.506336,18.733488,3.9046798,20.156292,4.3203254,6.362241,10.411138,0.047351353
12/02/2061,0.81165963,7.3230095,0.46600318,0.4895947,0.71537006,2.409775,20.761904,4.754858,2.059223,1.7257975,13.998324,11.168587
13/02/2061,5.363512,5.3409486,16.311506,1.3902085,17.508512,6.4305716,1.362563,8.5728905e-05,5.920998,7.7087955,9.24239,8.205702
14/02/2061,0.000483718,1.7058654,9.465295e-05,0.008087465,1.0228583,11.131462,1.2054542,0.001255486,14.793397,8.672342,1.4884146,2.1967883
15/02/2061,14.782532,8.522297,5.6100125e-05,9.8845285e-06,1.5302006,5.479131,0.009485415,0.000106711,0.18075983,3.263391,5.052635,8.09472
16/02/2061,4.0617046,1.3912729,0.40233168,4.3094296e-05,1.0724928,8.116664,3.2350235,5.227729,2.9462907,2.517349,12.443605,6.6900544
17/02/2061,0.3586834,1.2293583,2.7642348,6.3001437,1.3000335,10.187824,8.495851,8.066278,4.1474323,6.7367682,4.7968035,9.533953
18/02/2061,0.60946405,16.373632,3.0299494,12.096526,0.1583388,4.8806396,4.391411,10.565246,7.1590543,15.523636,2.2294831,0.55318695
19/02/2061,4.729427e-05,0.19617966,0.3903767,2.7843447,10.500595,0.006453281,5.5337157,8.253153,0.3287726,6.8898063,2.489326,18.367783
20/02/2061,0.45762116,0.008368779,24.108377,10.066721,0.7185302,0.21376683,3.6069734e-05,7.506697,19.26334,3.0896494,0.56443125,2.0973847
21/02/2061,2.6716115,0.001977213,10.29026,0.011139937,3.0851043e-05,5.592826,0.40007487,7.3758054,6.2286043,0.38649654,6.878505e-05,0.5251718
22/02/2061,0.0419066,14.243511,10.595104,0.008375049,0.02774323,39.175137,3.066207,13.532104,8.746688,0.000139571,6.1831706e-05,5.1452355
23/02/2061,0.19703662,28.632027,2.5114982,18.014385,3.1770214e-05,2.7163444,0.2588491,50.52951,2.289113,17.334461,0.00022977,25.65797
24/02/2061,0.115392625,1.8515078,1.9639899,2.6187057,4.527889e-05,4.6779013,0.17768314,5.5255785,0.74599445,4.9267483,5.255722e-05,6.4112053
25/02/2061,0.389782,8.6922865,1.2619613,0.4830612,0.022717478,11.494252,1.0688206,19.142096,8.409144,1.304486,0.30619845,0.19292171
26/02/2061,2.2512546,6.8241773,34.408157,13.750751,12.188806,15.601638,0.658745,1.4213717,3.3877008,0.019529087,14.800549,17.342094
27/02/2061,5.640062e-05,0.010996877,15.738682,4.2676754,3.4298344e-05,5.8670273,0.7429176,16.600025,0.055498667,9.290304,4.5061836,0.22659044
28/02/2061,0.05641654,20.293468,2.3236766,6.306711,1.4647367,42.172062,10.678057,1.148173,4.7094407,4.216839,2.7534735,6.7747655
2061-02-29,0.7526196,12.613051,0.001100087,15.833741,0.5286971,8.89635,2.8353915,5.703253,3.3539608,16.739622,28.075855,8.273799
2061-02-30,7.327399,7.5709243,0.21756205,7.2232585,5.807474,0.01911764,26.50922,7.726342,0.49902466,1.8745736,9.806367,6.3606725
01/03/2061,2.3660877,2.6424482,0.8095688,4.1848626,2.1120408e-05,12.6681595,8.404861,6.035176,0.31668395,4.4024334,1.7150525,6.771901
02/03/2061,3.2440963,18.497702,7.7335944,13.273496,2.4823936e-05,1.187439,2.059985,7.411263,0.83280504,10.923434,0.033790693,0.7743664
03/03/2061,8.6353855,0.006809314,0.776456,1.7899295,0.000245427,7.821572,2.1487386,19.261429,0.431512,6.3925905,1.4543574,8.277819
04/03/2061,3.9600766,0.37175143,2.728699,0.48000026,0.16280277,8.766263,7.72394,0.36876014,9.927293e-05,6.333699,1.6423702,6.9535675
05/03/2061,10.359645,0.014530885,3.780867,0.6480414,0.35761118,12.763381,0.006369586,1.18179,0.005147337,7.134402,0.17204809,11.69474
06/03/2061,15.322719,2.0224414,0.78601635,2.5615306,0.00179634,15.979496,0.32862422,0.8171366,8.300312,5.96374,0.007981812,0.61578566
07/03/2061,7.9497337,0.77138567,1.9995044,1.294806,0.03221604,9.602879,16.16437,0.44660774,0.88275325,2.6100898,4.9619928e-05,32.009907
08/03/2061,16.932089,0.2844463,0.000192434,5.4469185,0.000121918,0.01061552,9.383264,3.6796443,3.6897545,7.267971,0.000186598,2.4737601
09/03/2061,0.5858655,3.3831804,17.111944,7.2413692,5.0333856e-05,0.000185717,7.70257,2.9280112,0.19280842,0.9691771,5.342412e-05,0.5338888
10/03/2061,4.6661243,27.698362,8.576016,3.1238408,7.196189e-05,6.4792635e-05,15.848007,3.6869522e-05,0.000156846,5.2475934,4.220591e-05,2.0275984
11/03/2061,9.307857,6.3265405,2.5907915,2.4319124,2.4690922e-05,2.1440372,2.5169392,8.8235196e-05,1.5848354,1.606281,0.11906764,0.5128423
12/03/2061,3.6841261,5.9687104,0.94022447,3.2591636,0.07696659,0.22888759,5.8228426,0.017006103,1.505056,3.0893219,0.9199087,4.05512
13/03/2061,1.2519818e-05,0.4945135,0.005585173,0.12879439,0.000117047,5.5198402,9.96284,0.04595743,0.26261094,0.10109834,2.6808443,0.14913453
14/03/2061,1.7980567e-05,0.034708235,0.000298237,3.5046897,0.060989294,5.8085523,4.0360556,3.7490325e-05,0.29476497,16.146317,0.12940992,0.33125806
15/03/2061,3.303355e-05,1.3016038,0.000134724,2.1945755,0.6300695,0.015990444,0.71549904,9.476377,5.1157887e-05,0.58689624,0.20358682,0.871341
16/03/2061,5.0646922e-05,9.159173e-05,0.001275733,2.228012,3.7327716,0.000357668,2.7194956e-05,0.083760485,3.8740134e-05,4.7932794e-05,3.6328882e-05,1.1408727
17/03/2061,3.897379,3.9660354,0.4231946,7.8056226,0.7564656,0.6027041,0.10470964,0.37482414,0.5203031,6.727482e-05,0.000665326,0.35100976
18/03/2061,3.3426418,8.87635,4.7378244,2.811371,1.7556013,1.295626,3.670541,0.05229107,1.9473858,0.3705009,0.00015094,1.7188931e-10
19/03/2061,0.001499342,5.7174993,1.6507653,8.877969,0.065196246,0.057454854,5.6744027,0.003142896,3.1177537,0.3933255,4.335914,6.698773e-05
20/03/2061,1.5997492,4.3396816,8.180736,0.6995905,2.2295744,0.001274201,0.77947026,0,4.419144,7.3065834,3.2609794,4.2922206
21/03/2061,5.1599436,26.489677,0.16101903,0.8805041,12.036436,0.001789745,8.04381e-05,0.12598062,16.642258,1.2271559,5.54929,5.773915
22/03/2061,3.7625635,0.8467331,7.8875055e-05,0.5434002,0.25548002,3.167252e-05,6.476282e-05,0.19124047,0.06278468,0.590216,13.503299,14.887851
23/03/2061,1.6750641,0.17274077,6.4878215e-05,7.7856507,2.188299,5.324862e-05,0.000210896,0.8860032,0.7388935,12.136239,2.0563593,19.45756
24/03/2061,3.0038989,5.662035,7.9662765e-05,6.325774,1.4853865,11.161277,0.1036891,0.033084538,3.4534903,0.38420746,32.155376,4.3914533
25/03/2061,0.90902144,0.06173569,0.003624273,0.017467652,3.9999316,5.798187,0.20337568,1.6198775e-05,14.859818,15.773182,0.2911807,3.2410245
26/03/2061,16.636147,0.13227423,0.16798544,4.767324e-05,8.48755,5.020383,3.9881032,1.792224e-05,7.2348857,3.0864043,22.154,1.1676397
27/03/2061,11.849744,1.6003137,0.000142656,7.222268e-05,0.040295757,1.5151949,2.4262125,9.085598e-05,4.127752e-05,0.034590658,0.76451004,1.4861553
28/03/2061,11.028486,0.137772,8.319854e-05,2.8454495e-05,1.1594868,0.42274445,9.795717,0.89072895,14.418336,2.0062209e-05,0.000170251,0.046259042
29/03/2061,8.750843,0.07062262,9.4577714e-05,0.18850656,0.000673635,5.330647,2.0511549,0.28174508,1.1024072,3.2604432e-05,3.4572666,3.1460717
30/03/2061,0.16363482,0.43056312,2.2663282e-05,0.000271445,0.021225387,2.6198869,10.43163,1.9612988,1.0074003,2.4472058e-05,3.1227186,2.7878354
01/04/2061,0.8657172,0.06890801,1.2608911,0.059473213,0.000133183,0.43423936,1.5862857,0.69077784,3.2215636,0.040318374,1.216429,2.249141
02/04/2061,6.2594566,11.389032,0.000297245,3.8134516e-05,0.8387237,6.252917,10.6677065,1.5116858,1.1001395,0.059143007,1.0886709e-05,0.6810734
03/04/2061,0.56188035,9.816851,1.25231e-06,2.4090724e-07,0.025117012,8.25385,0.3427497,1.2808228,19.63874,0.000350514,2.2898921e-05,14.08945
04/04/2061,5.32847e-05,1.4937667,1.9315845e-05,0.057941347,1.7462941,7.2030973,7.1451297,1.8465345e-05,6.1609945,1.9670915e-05,5.7480804e-05,0.20901589
05/04/2061,5.14436e-05,7.8726573,1.6301317e-05,3.3206867e-05,6.855251e-06,3.2545712,20.550783,9.66676e-05,1.0636913,0.005493379,2.479702,2.6928754e-05
06/04/2061,0,17.66141,1.4011946e-05,5.6333575,0.32542074,0.001117401,1.3727318,0.000370217,0.47488943,0.019206265,0.63695,17.845434
07/04/2061,0.01632832,0.5083339,0,1.3709939,1.773941e-05,0.5338338,7.6438794,2.9310102,30.844147,0.29061213,1.5533465,23.582157
08/04/2061,0.26390344,0.14751518,1.3065744e-07,1.3795985,0.07580036,5.093153,0.000402698,15.677896,2.3490887,0.21842088,8.012462,7.5771036
09/04/2061,0.2549525,8.0332924e-05,4.2323267e-05,1.5197431,1.3963232,24.14146,7.5570564,2.7345457,0.07234686,0.17202808,8.505188,5.5532746
10/04/2061,0.10192976,3.0060517e-06,1.1078222e-05,0.16810821,12.164995,4.5609403,10.342296,1.2739799,3.7025352,1.4115412,6.950549,3.9443128
11/04/2061,8.565086e-06,0.23034187,0.00142488,2.5665104,26.602787,10.91536,3.8974216,0.14235029,0.09943745,0.032230217,5.3182664,11.489209
12/04/2061,0,0.4235095,0.000252658,5.673741,22.13667,4.894445,0.000519465,0.8328407,5.7396574,0.17859623,0.0318784,4.2334833
13/04/2061,2.2378572e-05,6.427371e-05,0.019617394,0.72828,2.5131643,1.7461327,5.927743,0.000418921,0.81587774,7.724352,1.2099473,1.5094053
14/04/2061,2.9344428e-05,5.396068e-05,3.0642505,1.0302316,8.678882,1.199139,4.229324,16.412266,0.000124464,1.8135519e-05,3.9339414,2.450721
